season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
2002,11,magny_cours,yoong,1976-07-20,Malaysian,minardi,19,,+4 Laps,0.0,10,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,mcnish,1969-12-29,British,toyota,17,,Engine,0.0,11,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,irvine,1965-11-10,British,jaguar,9,,Rear wing,0.0,12,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,trulli,1974-07-13,Italian,renault,8,,Engine,0.0,13,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,massa,1981-04-25,Brazilian,sauber,12,,Mechanical,0.0,14,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,salo,1966-11-30,Finnish,toyota,16,,Engine,0.0,15,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,villeneuve,1971-04-09,Canadian,bar,13,,Engine,0.0,16,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,panis,1966-09-02,French,bar,11,,Accident,0.0,17,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,sato,1977-01-28,Japanese,jordan,14,,Spun off,0.0,18,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,barrichello,1972-05-23,Brazilian,ferrari,3,,Ignition,0.0,19,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,frentzen,1967-05-18,German,arrows,0,,Did not qualify,0.0,20,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,bernoldi,1978-10-19,Brazilian,arrows,0,,Did not qualify,0.0,21,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,11,magny_cours,fisichella,1973-01-14,Italian,jordan,0,,Injury,0.0,22,http://en.wikipedia.org/wiki/2002_French_Grand_Prix
2002,12,hockenheimring,michael_schumacher,1969-01-03,German,ferrari,1,5272078.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,montoya,1975-09-20,Colombian,williams,4,5282581.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,ralf_schumacher,1975-06-30,German,williams,2,5286544.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,barrichello,1972-05-23,Brazilian,ferrari,3,5295273.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,coulthard,1971-03-27,British,mclaren,9,,+1 Lap,2.0,5,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,heidfeld,1977-05-10,German,sauber,10,,+1 Lap,1.0,6,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,massa,1981-04-25,Brazilian,sauber,14,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,sato,1977-01-28,Japanese,jordan,12,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,salo,1966-11-30,Finnish,toyota,19,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,fisichella,1973-01-14,Italian,jordan,6,,Engine,0.0,10,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,raikkonen,1979-10-17,Finnish,mclaren,5,,Spun off,0.0,11,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,irvine,1965-11-10,British,jaguar,16,,Brakes,0.0,12,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,bernoldi,1978-10-19,Brazilian,arrows,18,,Engine,0.0,13,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,panis,1966-09-02,French,bar,7,,Engine,0.0,14,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,trulli,1974-07-13,Italian,renault,8,,Spun off,0.0,15,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,villeneuve,1971-04-09,Canadian,bar,11,,Gearbox,0.0,16,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,button,1980-01-19,British,renault,13,,Engine,0.0,17,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,mcnish,1969-12-29,British,toyota,17,,Engine,0.0,18,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,webber,1976-08-27,Australian,minardi,21,,Hydraulics,0.0,19,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,frentzen,1967-05-18,German,arrows,15,,Hydraulics,0.0,20,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,12,hockenheimring,rosa,1971-02-24,Spanish,jaguar,20,,Transmission,0.0,21,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
2002,13,hungaroring,barrichello,1972-05-23,Brazilian,ferrari,1,6109001.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,michael_schumacher,1969-01-03,German,ferrari,2,6109435.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,ralf_schumacher,1975-06-30,German,williams,3,6122357.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,raikkonen,1979-10-17,Finnish,mclaren,11,6138480.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,coulthard,1971-03-27,British,mclaren,10,6146801.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,fisichella,1973-01-14,Italian,jordan,5,6177805.0,Finished,1.0,6,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,massa,1981-04-25,Brazilian,sauber,7,6182613.0,Finished,0.0,7,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,trulli,1974-07-13,Italian,renault,6,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,heidfeld,1977-05-10,German,sauber,8,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,sato,1977-01-28,Japanese,jordan,14,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,montoya,1975-09-20,Colombian,williams,4,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,panis,1966-09-02,French,bar,12,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,rosa,1971-02-24,Spanish,jaguar,15,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,mcnish,1969-12-29,British,toyota,18,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,salo,1966-11-30,Finnish,toyota,17,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,webber,1976-08-27,Australian,minardi,19,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,davidson,1979-04-18,British,minardi,20,,Spun off,0.0,17,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,button,1980-01-19,British,renault,9,,Spun off,0.0,18,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,irvine,1965-11-10,British,jaguar,16,,Engine,0.0,19,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,13,hungaroring,villeneuve,1971-04-09,Canadian,bar,13,,Transmission,0.0,20,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix
2002,14,spa,michael_schumacher,1969-01-03,German,ferrari,1,4880634.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,barrichello,1972-05-23,Brazilian,ferrari,3,4882611.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,montoya,1975-09-20,Colombian,williams,5,4899079.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,coulthard,1971-03-27,British,mclaren,6,4899991.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,ralf_schumacher,1975-06-30,German,williams,4,4937074.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,irvine,1965-11-10,British,jaguar,8,4958004.0,Finished,1.0,6,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,salo,1966-11-30,Finnish,toyota,9,4958443.0,Finished,0.0,7,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,villeneuve,1971-04-09,Canadian,bar,12,4960489.0,Finished,0.0,8,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,mcnish,1969-12-29,British,toyota,13,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,heidfeld,1977-05-10,German,sauber,18,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,sato,1977-01-28,Japanese,jordan,16,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,panis,1966-09-02,French,bar,15,,Engine,0.0,12,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,fisichella,1973-01-14,Italian,jordan,14,,Engine,0.0,13,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,rosa,1971-02-24,Spanish,jaguar,11,,Suspension,0.0,14,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,massa,1981-04-25,Brazilian,sauber,17,,Engine,0.0,15,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,raikkonen,1979-10-17,Finnish,mclaren,2,,Engine,0.0,16,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,trulli,1974-07-13,Italian,renault,7,,Engine,0.0,17,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,davidson,1979-04-18,British,minardi,20,,Spun off,0.0,18,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,button,1980-01-19,British,renault,10,,Engine,0.0,19,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,14,spa,webber,1976-08-27,Australian,minardi,19,,Gearbox,0.0,20,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix
2002,15,monza,barrichello,1972-05-23,Brazilian,ferrari,4,4579982.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,michael_schumacher,1969-01-03,German,ferrari,2,4580237.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,irvine,1965-11-10,British,jaguar,5,4632561.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,trulli,1974-07-13,Italian,renault,11,4638201.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,button,1980-01-19,British,renault,17,4647752.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,panis,1966-09-02,French,bar,16,4648473.0,Finished,1.0,6,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,coulthard,1971-03-27,British,mclaren,7,4649029.0,Finished,0.0,7,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,fisichella,1973-01-14,Italian,jordan,12,4650873.0,Finished,0.0,8,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,villeneuve,1971-04-09,Canadian,bar,9,4661050.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,heidfeld,1977-05-10,German,sauber,15,4662028.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,salo,1966-11-30,Finnish,toyota,10,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,sato,1977-01-28,Japanese,jordan,18,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,yoong,1976-07-20,Malaysian,minardi,20,,+6 Laps,0.0,13,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,montoya,1975-09-20,Colombian,williams,1,,Chassis,0.0,14,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,raikkonen,1979-10-17,Finnish,mclaren,6,,Engine,0.0,15,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,webber,1976-08-27,Australian,minardi,19,,Engine,0.0,16,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,massa,1981-04-25,Brazilian,sauber,14,,Collision,0.0,17,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,rosa,1971-02-24,Spanish,jaguar,8,,Collision,0.0,18,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,mcnish,1969-12-29,British,toyota,13,,Suspension,0.0,19,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,15,monza,ralf_schumacher,1975-06-30,German,williams,3,,Engine,0.0,20,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
2002,16,indianapolis,barrichello,1972-05-23,Brazilian,ferrari,2,5468000.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,michael_schumacher,1969-01-03,German,ferrari,1,5468011.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,coulthard,1971-03-27,British,mclaren,3,5475799.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,montoya,1975-09-20,Colombian,williams,4,5477911.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,trulli,1974-07-13,Italian,renault,8,5524847.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,villeneuve,1971-04-09,Canadian,bar,7,5526211.0,Finished,1.0,6,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,fisichella,1973-01-14,Italian,jordan,9,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,button,1980-01-19,British,renault,14,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,heidfeld,1977-05-10,German,sauber,10,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,irvine,1965-11-10,British,jaguar,13,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,sato,1977-01-28,Japanese,jordan,15,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,panis,1966-09-02,French,bar,12,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,frentzen,1967-05-18,German,sauber,11,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,salo,1966-11-30,Finnish,toyota,19,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,mcnish,1969-12-29,British,toyota,16,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,ralf_schumacher,1975-06-30,German,williams,5,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,raikkonen,1979-10-17,Finnish,mclaren,6,,Engine,0.0,17,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,yoong,1976-07-20,Malaysian,minardi,20,,Engine,0.0,18,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,webber,1976-08-27,Australian,minardi,18,,Steering,0.0,19,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,16,indianapolis,rosa,1971-02-24,Spanish,jaguar,17,,Transmission,0.0,20,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
2002,17,suzuka,michael_schumacher,1969-01-03,German,ferrari,1,5219698.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,barrichello,1972-05-23,Brazilian,ferrari,2,5220204.0,Finished,6.0,2,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,raikkonen,1979-10-17,Finnish,mclaren,4,5242990.0,Finished,4.0,3,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,montoya,1975-09-20,Colombian,williams,6,5255973.0,Finished,3.0,4,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,sato,1977-01-28,Japanese,jordan,7,5302392.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,button,1980-01-19,British,renault,10,,+1 Lap,1.0,6,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,heidfeld,1977-05-10,German,sauber,12,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,salo,1966-11-30,Finnish,toyota,13,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,irvine,1965-11-10,British,jaguar,14,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,webber,1976-08-27,Australian,minardi,19,,+2 Laps,0.0,10,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,ralf_schumacher,1975-06-30,German,williams,5,,Engine,0.0,11,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,rosa,1971-02-24,Spanish,jaguar,17,,Transmission,0.0,12,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,fisichella,1973-01-14,Italian,jordan,8,,Engine,0.0,13,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,trulli,1974-07-13,Italian,renault,11,,Mechanical,0.0,14,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,villeneuve,1971-04-09,Canadian,bar,9,,Engine,0.0,15,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,yoong,1976-07-20,Malaysian,minardi,20,,Spun off,0.0,16,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,panis,1966-09-02,French,bar,16,,Mechanical,0.0,17,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,coulthard,1971-03-27,British,mclaren,3,,Throttle,0.0,18,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,massa,1981-04-25,Brazilian,sauber,15,,Accident,0.0,19,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2002,17,suzuka,mcnish,1969-12-29,British,toyota,18,,Injured,0.0,20,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
2003,1,albert_park,coulthard,1971-03-27,British,mclaren,11,5682100.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,montoya,1975-09-20,Colombian,williams,3,5690775.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,raikkonen,1979-10-17,Finnish,mclaren,15,5691292.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,michael_schumacher,1969-01-03,German,ferrari,1,5691582.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,trulli,1974-07-13,Italian,renault,12,5720901.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,frentzen,1967-05-18,German,sauber,4,5726028.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,alonso,1981-07-29,Spanish,renault,10,5727174.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,ralf_schumacher,1975-06-30,German,williams,9,5727845.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,villeneuve,1971-04-09,Canadian,bar,6,5747636.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,button,1980-01-19,British,bar,8,5748074.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,verstappen,1972-03-04,Dutch,minardi,20,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,fisichella,1973-01-14,Italian,jordan,13,,Gearbox,0.0,12,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,pizzonia,1980-09-11,Brazilian,jaguar,18,,Suspension,0.0,13,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,panis,1966-09-02,French,toyota,5,,Fuel pressure,0.0,14,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,heidfeld,1977-05-10,German,sauber,7,,Suspension,0.0,15,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,wilson,1978-07-31,British,minardi,19,,Radiator,0.0,16,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,webber,1976-08-27,Australian,jaguar,14,,Suspension,0.0,17,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,matta,1973-09-19,Brazilian,toyota,16,,Spun off,0.0,18,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,firman,1975-05-20,Irish,jordan,17,,Accident,0.0,19,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,barrichello,1972-05-23,Brazilian,ferrari,2,,Accident,0.0,20,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,2,sepang,raikkonen,1979-10-17,Finnish,mclaren,7,5542195.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,barrichello,1972-05-23,Brazilian,ferrari,5,5581481.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,alonso,1981-07-29,Spanish,renault,1,5606202.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,ralf_schumacher,1975-06-30,German,williams,17,5630221.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,trulli,1974-07-13,Italian,renault,2,,+1 Lap,4.0,5,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,michael_schumacher,1969-01-03,German,ferrari,3,,+1 Lap,3.0,6,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,button,1980-01-19,British,bar,9,,+1 Lap,2.0,7,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,heidfeld,1977-05-10,German,sauber,6,,+1 Lap,1.0,8,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,frentzen,1967-05-18,German,sauber,13,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,firman,1975-05-20,Irish,jordan,20,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,matta,1973-09-19,Brazilian,toyota,11,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,montoya,1975-09-20,Colombian,williams,8,,+3 Laps,0.0,12,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,verstappen,1972-03-04,Dutch,minardi,18,,+4 Laps,0.0,13,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,pizzonia,1980-09-11,Brazilian,jaguar,15,,Spun off,0.0,14,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,wilson,1978-07-31,British,minardi,19,,Mechanical,0.0,15,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,webber,1976-08-27,Australian,jaguar,16,,Engine,0.0,16,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,panis,1966-09-02,French,toyota,10,,Fuel pressure,0.0,17,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,coulthard,1971-03-27,British,mclaren,4,,Electrical,0.0,18,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,fisichella,1973-01-14,Italian,jordan,14,,Electrical,0.0,19,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,villeneuve,1971-04-09,Canadian,bar,12,,Electrical,0.0,20,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,3,interlagos,fisichella,1973-01-14,Italian,jordan,8,5478200.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,raikkonen,1979-10-17,Finnish,mclaren,4,5479145.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,alonso,1981-07-29,Spanish,renault,10,5484548.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,coulthard,1971-03-27,British,mclaren,2,5486296.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,frentzen,1967-05-18,German,sauber,14,5486842.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,villeneuve,1971-04-09,Canadian,bar,13,5494254.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,ralf_schumacher,1975-06-30,German,williams,6,5516726.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,trulli,1974-07-13,Italian,renault,5,5524127.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
